Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
1255	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q06440|CORO_YEAST	559292
2998	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q07938|MTAP_YEAST	559292
20788	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00359|G3P3_YEAST	559292
20045	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07244|PUR2_YEAST	559292
22174	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04801|SYTC_YEAST	559292
13860	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q99297|ODC2_YEAST	559292
5676	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q99383|HRP1_YEAST	559292
12133	Eukaryota	Ascomycota						sp|P12709|G6PI_YEAST, sp|P78917|G6PI_SCHPO, sp|P83780|G6PI_CANAL, sp|Q758L0|G6PI_EREGS	237561, 559292, 284811, 284812
6735	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16140|VATB_YEAST	559292
6595	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16862|PFKA2_YEAST	559292
6144	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38720|6PGD1_YEAST	559292
19455	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25293|NAP1_YEAST	559292
19592	Eukaryota	Ascomycota						sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|P42040|ENO_DAVTA, sp|Q6BI20|ENO2_DEBHA	559292, 29918, 284592
13591	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00560|PGK_YEAST	559292
5644	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q08977|CUB1_YEAST	559292
11476	Eukaryota							sp|P82910|HSP70_DROME, sp|P41826|HSP72_ANOAL, sp|Q9BIR7|HSP75_DROME, sp|P41827|HSP74_ANOAL, sp|P05456|HSP70_TRYCR, sp|P53623|HSP72_PICAN, sp|Q8INI8|HSP72_DROME, sp|Q53RJ5|BIP2_ORYSJ, sp|P41825|HSP71_ANOAL, sp|P17804|HSP70_LEIDO, sp|Q9VG58|HSP74_DROME, sp|Q9BIS2|HSP73_DROME, sp|P02825|HSP71_DROME, sp|Q9GSU7|HSP71_DROSI, sp|Q75HQ0|BIP4_ORYSJ, sp|P53421|HSP71_PICAN, sp|P14834|HSP70_LEIMA, sp|O97125|HSP68_DROME, sp|P11144|HSP70_PLAFA, sp|P10592|HSP72_YEAST, sp|Q9GSU4|HSP72_DROSI, sp|Q05746|HSP70_PLACB, sp|Q07437|HSP70_LEIAM, sp|P10591|HSP71_YEAST	5693, 5661, 559292, 7167, 7227, 5833, 39947, 5664, 7240, 870730, 5828, 5659
17695	Eukaryota							sp|Q875S4|KPYK_LACK1, sp|Q10208|KPYK_SCHPO, sp|P00549|KPYK1_YEAST, sp|Q875Z9|KPYK_NAUCC, sp|Q759A9|KPYK_EREGS, sp|Q6BS75|KPYK_DEBHA, sp|P46614|KPYK_CANAL	237561, 559292, 1064592, 284811, 284592, 226302, 284812
16410	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39676|FHP_YEAST	559292
14430	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|A6ZWL1|NACB1_YEAS7, sp|Q02642|NACB1_YEAST	307796, 559292
4003	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38250|IST2_YEAST	559292
19744	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P40150|SSB2_YEAST	559292
3598	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|Q6J5J3|GPD1_SACUV, sp|Q00055|GPD1_YEAST	230603, 559292
16330	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54839|ERG13_YEAST	559292
4033	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07273|TFS2_YEAST	559292
20726	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P50085|PHB2_YEAST	559292
21256	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31688|TPS2_YEAST	559292
23395	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03690|CLU_YEAST	559292
7148									
14244	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
19525	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40363|SFGH_YEAST	559292
17001	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36008|EF1G2_YEAST	559292
8174	Eukaryota	Ascomycota						sp|P00445|SODC_YEAST	559292
15957	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q06151|DCPS_YEAST	559292
14043	Eukaryota							sp|P0DH99|EF1A1_ARATH, sp|Q8W4H7|EF1A2_ARATH, sp|Q8GTY0|EF1A4_ARATH, sp|P43643|EF1A_TOBAC, sp|P25698|EF1A_SOYBN, sp|P02994|EF1A_YEAST, sp|O64937|EF1A_ORYSJ, sp|Q0WL56|EF1A3_ARATH	559292, 39947, 4097, 3847, 3702
12369	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04840|VDAC1_YEAST	559292
22014	Eukaryota	Ascomycota						sp|Q752H4|MPG1_EREGS, sp|P41940|MPG1_YEAST	559292, 284811
13850	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04013|YHM2_YEAST	559292
21203	Eukaryota							sp|P41797|HSP71_CANAL, sp|P41826|HSP72_ANOAL, sp|P09435|HSP73_YEAST, sp|P41825|HSP71_ANOAL, sp|P22202|HSP74_YEAST, sp|P10592|HSP72_YEAST, sp|Q10265|HSP71_SCHPO, sp|P10591|HSP71_YEAST, sp|P46587|HSP72_CANAL	237561, 559292, 7167, 284812
5310	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00729|CBPY_YEAST	559292
26442	Eukaryota	Ascomycota						sp|P36580|ALF_SCHPO, sp|Q9URB4|ALF_CANAL, sp|P14540|ALF_YEAST	237561, 559292, 284812
19701	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P08524|ERG20_YEAST	559292
10629	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06106|CYSD_YEAST	559292
20961	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
3538	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05317|RLA0_YEAST	559292
22252	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00942|TPIS_YEAST	559292
19880	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47169|MET5_YEAST	559292
22715	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00925|ENO2_YEAST	559292
10302	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38079|YRO2_YEAST, sp|Q12117|MRH1_YEAST	559292
20468	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04840|VDAC1_YEAST	559292
12799	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST, sp|Q8J2M3|HSP82_EREGS	284811, 559292
18761	Eukaryota							sp|P00360|G3P1_YEAST, sp|Q43247|G3PC3_MAIZE, sp|P25858|G3PC1_ARATH, sp|Q9FX54|G3PC2_ARATH, sp|Q6K5G8|G3PC3_ORYSJ, sp|P34921|G3PC_DIACA, sp|P34922|G3PC_PEA, sp|Q0J8A4|G3PC1_ORYSJ, sp|P26518|G3PC_MAGLI, sp|P34783|G3P_ATRNU, sp|P04796|G3PC_SINAL, sp|Q757I2|G3P_EREGS, sp|P26520|G3PC_PETHY, sp|A2YQT7|G3PC_ORYSI, sp|P09094|G3PC_TOBAC, sp|Q6BMK0|G3P_DEBHA, sp|P25861|G3PC_ANTMA, sp|P26517|G3PC1_HORVU, sp|P00358|G3P2_YEAST, sp|P08735|G3PC1_MAIZE, sp|Q09054|G3PC2_MAIZE, sp|Q7FAH2|G3PC2_ORYSJ, sp|P08477|G3PC2_HORVU, sp|P00359|G3P3_YEAST	3570, 4102, 284811, 3702, 3553, 4577, 4513, 4097, 4151, 3888, 39946, 559292, 284592, 39947, 3403, 3728
22987	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST	559292
20860	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P50506|HXK_SCHOC, sp|P04807|HXKB_YEAST, sp|P83776|HXKB_CANAL, sp|P04806|HXKA_YEAST	27300, 237561, 559292
14215	Eukaryota	Ascomycota						sp|P29717|EXG1_CANAL, sp|Q12700|EXG_SCHOC, sp|Q875R9|EXG_LACK1, sp|Q876J2|SPR1_SACU7, sp|P23776|EXG1_YEAST, sp|P52911|EXG2_YEAST, sp|Q876J3|EXG_SACU7, sp|P32603|SPR1_YEAST	27300, 237561, 559292, 226302, 659244
18527	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38816|TRXB2_YEAST, sp|P29509|TRXB1_YEAST	559292
21563	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00358|G3P2_YEAST, sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST, sp|Q757I2|G3P_EREGS, sp|Q92211|G3P_CANAW	559292, 284811, 294748
20246	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19145|GAP1_YEAST	559292
7828	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05373|HEM2_YEAST	559292
16726	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32460|DCG1_YEAST	559292
14669	Eukaryota	Ascomycota						sp|P25694|CDC48_YEAST, sp|Q9P3A7|CDC48_SCHPO	284812, 559292
15820	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23638|PSA3_YEAST	559292
8576	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q08977|CUB1_YEAST	559292
4798	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36059|NNRD_YEAST	559292
7480	Eukaryota							sp|Q875S4|KPYK_LACK1, sp|Q10208|KPYK_SCHPO, sp|P00549|KPYK1_YEAST, sp|Q6BS75|KPYK_DEBHA, sp|Q875Z9|KPYK_NAUCC, sp|Q759A9|KPYK_EREGS, sp|O65595|KPYC_ARATH, sp|P46614|KPYK_CANAL	237561, 559292, 1064592, 284811, 284592, 226302, 284812, 3702
18008	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P03965|CARB_YEAST	559292
10942	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P19097|FAS2_YEAST, sp|Q765N2|FAS2_LACKL	4934, 559292
11869	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40540|EMC5_YEAST	559292
12681	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00360|G3P1_YEAST	559292
7609	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00958|SYMC_YEAST	559292
10736	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P32324|EF2_YEAST, sp|Q875S0|EF2_LACK1, sp|Q875Z2|EF2_NAUCC, sp|A5DI11|EF2_PICGU, sp|Q6BJ25|EF2_DEBHA, sp|Q5A0M4|EF2_CANAL, sp|Q754C8|EF2_EREGS, sp|C4YJQ8|EF2_CANAW	237561, 559292, 1064592, 284811, 284592, 226302, 294746, 294748
11143	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32582|CBS_YEAST	559292
21271	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00359|G3P3_YEAST	559292
14708	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09624|DLDH_YEAST	559292
11494	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06782|SNF1_YEAST	559292
10624	Eukaryota							sp|P53623|HSP72_PICAN, sp|P09435|HSP73_YEAST, sp|P53421|HSP71_PICAN, sp|P48720|HSP70_BLAEM, sp|P22202|HSP74_YEAST, sp|O59855|HSP72_SCHPO, sp|Q10265|HSP71_SCHPO, sp|P40918|HSP70_DAVTA	559292, 29918, 284812, 870730, 4808
3885	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05030|PMA1_YEAST	559292
21811	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49723|RIR4_YEAST	559292
8412	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31688|TPS2_YEAST	559292
7461	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32377|MVD1_YEAST	559292
23625	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P16467|PDC5_YEAST, sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST, sp|P83779|PDC1_CANAL, sp|P34734|PDC_HANUV	29833, 237561, 559292
17920	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q06168|SFH1_YEAST	559292
5232									
14363	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38248|ECM33_YEAST, sp|A6ZL22|ECM33_YEAS7, sp|C7GQJ1|ECM33_YEAS2, sp|B5VE42|ECM33_YEAS6	307796, 574961, 545124, 559292
21132	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P28834|IDH1_YEAST	559292
21786	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST, sp|P26263|PDC6_YEAST	559292
4738	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q00772|SLT2_YEAST, sp|P41808|SMK1_YEAST	559292
2672	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39079|TCPZ_YEAST	559292
14322	Eukaryota							sp|P15108|HSC82_YEAST, sp|P04809|HSP83_DROPS, sp|P46598|HSP90_CANAL, sp|O02192|HSP83_DROAV, sp|P02828|HSP83_DROME, sp|P02829|HSP82_YEAST, sp|Q8J2M3|HSP82_EREGS	46245, 237561, 559292, 284811, 7227, 47315
10093	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22336|RFA1_YEAST	559292
22246	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22855|MAN1_YEAST	559292
12857	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P20967|ODO1_YEAST	559292
15826	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q04409|EMI2_YEAST, sp|P17709|HXKG_YEAST	559292
14160	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P43639|CSK2B_YEAST	559292
18436	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00950|PMG1_YEAST	559292
10195	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P42222|ERR3_YEAST, sp|P0CX11|ERR2_YEAST, sp|P0CX10|ERR1_YEAST	559292
4954	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
16368	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX24|RL20B_YEAST, sp|P0CX23|RL20A_YEAST	559292
7447	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P35191|MDJ1_YEAST	559292
10525	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14904|AMPL_YEAST	559292
15204	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23180|AIM17_YEAST	559292
18581	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22202|HSP74_YEAST	559292
19267	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00360|G3P1_YEAST	559292
10189	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P11491|PPB_YEAST	559292
20625	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49626|RL4B_YEAST, sp|P10664|RL4A_YEAST	559292
15322	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P46672|ARC1_YEAST	559292
20636	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST, sp|P46598|HSP90_CANAL, sp|Q8J2M3|HSP82_EREGS	284811, 237561, 559292
10591	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00549|KPYK1_YEAST, sp|Q875S4|KPYK_LACK1	226302, 559292
16508	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P46784|RS10B_YEAST, sp|Q08745|RS10A_YEAST	559292
10349	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04046|PUR1_YEAST	559292
3455	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34216|EDE1_YEAST	559292
18814	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
8303	Eukaryota	Ascomycota						sp|P0C2H6|RL27A_YEAST, sp|A0A1D8PFG4|RL27A_CANAL, sp|Q9P843|RL27_CANAX, sp|P0C2H7|RL27B_YEAST, sp|O74538|RL27B_SCHPO, sp|O14388|RL27A_SCHPO	5476, 284812, 237561, 559292
15395	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05744|RL33A_YEAST, sp|P41056|RL33B_YEAST	559292
10118	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32861|UGPA1_YEAST	559292
8294	Eukaryota	Ascomycota						sp|P10592|HSP72_YEAST, sp|Q10265|HSP71_SCHPO, sp|P10591|HSP71_YEAST	284812, 559292
7186									
19568	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P21826|MLS2_YEAST	559292
20008	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
16907	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40159|YNU8_YEAST	559292
5500	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05739|RL6B_YEAST, sp|Q02326|RL6A_YEAST	559292
5972	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12326|PMG3_YEAST, sp|Q12008|PMG2_YEAST	559292
20020									
21529	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06169|PDC1_YEAST	559292
8591									
11564	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
10310									
6843	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04807|HXKB_YEAST	559292
3509	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15365|DAL5_YEAST	559292
15609	Eukaryota	Ascomycota						sp|P32324|EF2_YEAST, sp|Q875S0|EF2_LACK1, sp|O14460|EF2_SCHPO, sp|Q754C8|EF2_EREGS	559292, 284811, 226302, 284812
11158	Eukaryota	Ascomycota						sp|Q9URB4|ALF_CANAL, sp|P14540|ALF_YEAST	237561, 559292
17802	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39676|FHP_YEAST	559292
13176	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04802|SYDC_YEAST	559292
12816	Eukaryota	Ascomycota						sp|Q75E44|SSB1_EREGS, sp|P40150|SSB2_YEAST, sp|P11484|SSB1_YEAST, sp|Q10284|SSB1_SCHPO, sp|P87222|SSB1_CANAW	559292, 284811, 284812, 294748
14870	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P35176|CYPD_YEAST	559292
8961	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38934|BFR1_YEAST	559292
15803	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|C7GSL4|RS3A1_YEAS2, sp|B3LLJ2|RS3A2_YEAS1, sp|A6ZM02|RS3A2_YEAS7, sp|P23248|RS3A2_YEAST, sp|C7GVZ9|RS3A2_YEAS2, sp|P33442|RS3A1_YEAST, sp|A7A1W1|RS3A1_YEAS7, sp|B5VP69|RS3A2_YEAS6, sp|B3RHV0|RS3A1_YEAS1, sp|B5VNY0|RS3A1_YEAS6	307796, 559292, 574961, 285006, 545124
19036	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
16728									
11109	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14540|ALF_YEAST	559292
21327	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00925|ENO2_YEAST	559292
