Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
12926	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09232|PRTB_YEAST	559292
4522	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P17157|PHO85_YEAST	559292
21427	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06169|PDC1_YEAST	559292
20284	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53723|YN8B_YEAST	559292
14323	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P34163|TGL1_YEAST	559292
6251	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P39938|RS26A_YEAST, sp|P39939|RS26B_YEAST	559292
19411	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
17708	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX36|RS4B_YEAST, sp|P0CX35|RS4A_YEAST	559292
7780	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P38625|GUAA_YEAST	559292
23049	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q05029|BCH1_YEAST	559292
18775	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST	559292
18081	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38910|CH10_YEAST	559292
3743	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P41805|RL10_YEAST	559292
22274	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P43609|RSC8_YEAST	559292
15767	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07275|PUT2_YEAST	559292
19648	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05749|RL22A_YEAST	559292
20761	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P28777|AROC_YEAST	559292
9330	Eukaryota	Ascomycota						sp|P00925|ENO2_YEAST, sp|Q6W3C0|ENO_TUBBO, sp|P00924|ENO1_YEAST, sp|Q756H2|ENO_EREGS, sp|Q96VP4|ENO_COCLU, sp|P42040|ENO_DAVTA, sp|Q9HDT3|ENO_ALTAL	5599, 559292, 29918, 284811, 5503, 42251
21426	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
18384	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
9741	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07278|KAPR_YEAST	559292
9263	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P27614|CBPS_YEAST	559292
19051	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31539|HS104_YEAST	559292
15258	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07267|CARP_YEAST	559292
8723	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P52893|ALAM_YEAST	559292
11199	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q757T2|SNU13_EREGS, sp|P39990|SNU13_YEAST	284811, 559292
5958	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|C7GPC1|BLH1_YEAS2, sp|Q01532|BLH1_YEAST, sp|B5VQH0|BLH1_YEAS6, sp|B3LP78|BLH1_YEAS1, sp|A6ZRK4|BLH1_YEAS7, sp|C8ZFZ7|BLH1_YEAS8	307796, 559292, 574961, 285006, 545124, 643680
15018	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40303|PSA4_YEAST	559292
13586	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q05016|YM71_YEAST	559292
2730	Eukaryota	Ascomycota						sp|P18253|CYPH_SCHPO, sp|P14832|CYPH_YEAST	284812, 559292
6413	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00360|G3P1_YEAST, sp|P00359|G3P3_YEAST, sp|Q757I2|G3P_EREGS	559292, 284811
23819	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15108|HSC82_YEAST	559292
7363	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06169|PDC1_YEAST	559292
7304	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q99189|MTR10_YEAST	559292
20230	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04806|HXKA_YEAST	559292
22285	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03629|YMH9_YEAST	559292
23356	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
21802	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q751U4|QCR7_EREGS, sp|P00128|QCR7_YEAST	284811, 559292
21267	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX79|ASP24_YEAST, sp|P0CX78|ASP23_YEAST, sp|P0CX77|ASP22_YEAST, sp|P0CZ17|ASP21_YEAST	559292
9672	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38247|SLM4_YEAST	559292
21485	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05318|RLA1_YEAST	559292
16255	Eukaryota	Ascomycota						sp|P14904|AMPL_YEAST	559292
18148	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12447|PAA1_YEAST	559292
20292	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00330|ADH1_YEAST	559292
3647	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12217|YB12A_YEAST, sp|O74302|YD13A_YEAST, sp|Q04670|YM14B_YEAST, sp|Q07793|YD13B_YEAST, sp|Q12273|YO11B_YEAST, sp|Q03619|YE12B_YEAST, sp|Q03434|YM12B_YEAST, sp|Q04706|YM11A_YEAST, sp|Q12485|YG12A_YEAST, sp|Q92392|YO11A_YEAST, sp|P0CX72|YL12A_YEAST, sp|Q03855|YD11B_YEAST, sp|P47099|YJ12A_YEAST, sp|P0C2I5|YL12B_YEAST, sp|P47098|YJ11B_YEAST, sp|P0CX75|YL13A_YEAST, sp|P0CX73|YP11A_YEAST, sp|P0CX58|YP12A_YEAST, sp|P0CX57|YA11A_YEAST, sp|P08405|TY1A_YEASX, sp|P47100|YJ12B_YEAST, sp|Q12141|YG11B_YEAST, sp|P0CX69|YM14A_YEAST, sp|P0CX60|YP13A_YEAST, sp|P0C2I6|YL13B_YEAST, sp|Q12316|YG13B_YEAST, sp|Q03856|YD11A_YEAST, sp|Q12470|YN12A_YEAST, sp|P0C2I3|YD15B_YEAST, sp|Q03612|YE11B_YEAST, sp|P0CX59|YO12A_YEAST, sp|Q12269|YG12B_YEAST, sp|P0C2I2|YD14B_YEAST, sp|P0CX76|YM12A_YEAST, sp|P0CX71|YE11A_YEAST, sp|P0C2I7|YL14B_YEAST, sp|P0CX68|YL11A_YEAST, sp|Q99337|YN12B_YEAST, sp|P0CX70|YD15A_YEAST, sp|Q04711|YM11B_YEAST, sp|P0C2I4|YH11A_YEAST, sp|P0CX66|YE12A_YEAST, sp|P0CX67|YG13A_YEAST, sp|Q6Q5H1|YP14A_YEAST, sp|Q07163|TY1AB_YEASX, sp|P0CX74|YJ11A_YEAST, sp|Q12085|YG11A_YEAST, sp|P0CX65|YD14A_YEAST, sp|Q12088|YL11B_YEAST, sp|P0C2I8|YL14A_YEAST	4932, 559292
15142	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P24276|SSD1_YEAST	559292
11306	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53128|MTHR2_YEAST	559292
11490	Eukaryota	Ascomycota						sp|P07259|PYR1_YEAST, sp|Q09794|PYR1_SCHPO	284812, 559292
9241	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q757Q0|PGK_EREGS, sp|P00560|PGK_YEAST	559292, 284811
10258	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CX38|RS6B_YEAST, sp|P0CX37|RS6A_YEAST	559292
19454	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00330|ADH1_YEAST	559292
8893	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54783|ALO_YEAST	559292
16721	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P0CX46|RL2B_YEAST, sp|Q75AP7|RL2_EREGS, sp|P0CX45|RL2A_YEAST	284811, 559292
19922	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00331|ADH2_YEAST, sp|P00330|ADH1_YEAST, sp|P07246|ADH3_YEAST	559292
14234	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P25373|GLRX1_YEAST	559292
16808	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
7727	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|B3LG61|KAD2_YEAS1, sp|P07170|KAD2_YEAST, sp|A6ZYI0|KAD2_YEAS7	285006, 307796, 559292
15004	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q00764|TPS1_YEAST	559292
24931	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
17841	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04807|HXKB_YEAST	559292
19094	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
22811	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22137|CLH_YEAST	559292
12658	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40016|RPN3_YEAST	559292
18142	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00175|CYB2_YEAST	559292
449	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P0C2H6|RL27A_YEAST, sp|P0C2H7|RL27B_YEAST	559292
21528	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae				
23079	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38795|NADE_YEAST	559292
20494	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39926|SSO2_YEAST	559292
15062	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P12695|ODP2_YEAST	559292
18049	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22515|UBA1_YEAST	559292
15162	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07149|FAS1_YEAST	559292
19144	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P49089|ASNS1_YEAST, sp|P49090|ASNS2_YEAST	559292
11851	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39958|GDI1_YEAST	559292
16345	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
16438	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P53421|HSP71_PICAN, sp|P22202|HSP74_YEAST, sp|P10591|HSP71_YEAST	870730, 559292
22361	Eukaryota							sp|P00927|THDH_YEAST, sp|A0FKE6|TD1_SOLLC	4081, 559292
22523	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00942|TPIS_YEAST	559292
19665	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST, sp|P00358|G3P2_YEAST	559292
23117	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|Q756H2|ENO_EREGS	284811, 559292
23032	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36105|RL14A_YEAST, sp|P38754|RL14B_YEAST	559292
13508	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15180|SYKC_YEAST	559292
17610	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12008|PMG2_YEAST	559292
11379	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P28707|SBA1_YEAST	559292
10851	Eukaryota							sp|P19211|IF5A2_YEAST, sp|Q20751|IF5A2_CAEEL, sp|P34563|IF5A1_CAEEL, sp|P23301|IF5A1_YEAST	6239, 559292
19164	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
17838	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P12945|NAT1_YEAST	559292
2620	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
15324	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32589|HSP7F_YEAST	559292
20474	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P22336|RFA1_YEAST	559292
23091	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P04076|ARLY_YEAST	559292
4987	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P46654|RSSA2_YEAST, sp|B3LI22|RSSA1_YEAS1, sp|B3LT19|RSSA2_YEAS1, sp|A7A0V3|RSSA2_YEAS7, sp|P32905|RSSA1_YEAST, sp|A6ZUM5|RSSA1_YEAS7	285006, 307796, 559292
11802	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32528|DUR1_YEAST	559292
15681	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36017|VPS21_YEAST	559292
22472	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST	559292
5009	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07275|PUT2_YEAST	559292
22612	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZPQ6|MPM1_YEAS7, sp|P40364|MPM1_YEAST	307796, 559292
22470	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38788|SSZ1_YEAST	559292
9387	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14540|ALF_YEAST	559292
20561	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P17709|HXKG_YEAST	559292
11438	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12460|NOP56_YEAST	559292
11248	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12123|DCS2_YEAST, sp|Q06151|DCPS_YEAST	559292
20776	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00359|G3P3_YEAST	559292
11879	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P30822|XPO1_YEAST	559292
16598	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36017|VPS21_YEAST	559292
13900	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
23282	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00560|PGK_YEAST	559292
10646	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00546|CDK1_YEAST	559292
24123	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
9382	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32582|CBS_YEAST	559292
17251	Eukaryota	Streptophyta	Magnoliopsida					sp|P59272|RS27A_DAUCA, sp|P47905|RS27A_LUPAL, sp|P49636|RL40_NICSY, sp|P69313|UBIQ_HELAN, sp|P69317|UBIQ_LUPPO, sp|P69315|UBIQP_LINUS, sp|P62981|RS27A_SOLTU, sp|P62980|RS27A_SOLLC	4113, 3874, 3870, 4081, 4039, 4006, 4232, 4096
14808	Eukaryota	Ascomycota						sp|O42915|UFD1_SCHPO, sp|P53044|UFD1_YEAST	284812, 559292
23183	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00942|TPIS_YEAST	559292
19935	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12363|WTM1_YEAST	559292
22459	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39015|STM1_YEAST	559292
6739	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19262|ODO2_YEAST	559292
15391	Eukaryota	Ascomycota						sp|P19414|ACON_YEAST	559292
19393	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36517|RM04_YEAST, sp|A7A1V9|RM04_YEAS7	307796, 559292
20470	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0CS91|HSP77_YEASX, sp|P0CS90|HSP77_YEAST, sp|P39987|HSP7E_YEAST	4932, 559292
14973	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32419|MDHP_YEAST	559292
21470	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
19559	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
17868	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P52911|EXG2_YEAST	559292
14553	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05739|RL6B_YEAST, sp|Q02326|RL6A_YEAST	559292
12782	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P20967|ODO1_YEAST	559292
22220	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00331|ADH2_YEAST, sp|P00330|ADH1_YEAST	559292
16744	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P10592|HSP72_YEAST, sp|P10591|HSP71_YEAST	559292
24388	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
7896	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53598|SUCA_YEAST	559292
7914	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32288|GLNA_YEAST	559292
20264	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P16862|PFKA2_YEAST	559292
16588	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12305|RDL1_YEAST	559292
15111	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00445|SODC_YEAST	559292
12856	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14832|CYPH_YEAST	559292
24681	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
5551	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|B5VGI4|HNT2_YEAS6, sp|B3LFZ1|HNT2_YEAS1, sp|C7GQV5|HNT2_YEAS2, sp|A6ZYQ3|HNT2_YEAS7, sp|P49775|HNT2_YEAST, sp|C8Z5L6|HNT2_YEAS8	307796, 559292, 574961, 285006, 545124, 643680
16687	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q05775|EIF3J_YEAST	559292
11515	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q07471|THI3_YEAST, sp|P16467|PDC5_YEAST, sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST	559292
11875	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P13663|DHAS_YEAST	559292
3717	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P41277|GPP1_YEAST, sp|P40106|GPP2_YEAST	559292
2606	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19882|HSP60_YEAST	559292
14321	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53301|CRH1_YEAST	559292
10462	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38999|LYS9_YEAST	559292
